tid,geometric,kinematic,curvature,indentation,speed,acceleration
338326771,0.1423,0.0702,0.1273,0.1724,0.0908,0.0183
338326955,0.1304,0.0734,0.1261,0.1175,0.0887,0.0232
338327402,0.1373,0.0741,0.1273,0.1639,0.0897,0.0232
338328299,0.1122,0.104,0.1222,0.0354,0.1169,0.2706
338328708,0.1288,0.1528,0.1273,0.1105,0.1579,0.1415
338328912,0.1226,0.0709,0.1273,0.0773,0.0872,0.0201
338329132,0.128,0.9939,0.1277,0.0983,0.9633,0.9986
338329217,0.125,0.0702,0.1261,0.0906,0.0855,0.0218
338329348,0.1384,0.0751,0.125,0.1823,0.0904,0.0242
338329372,0.1377,0.0741,0.1273,0.1779,0.088,0.0228
338329770,0.1288,0.1268,0.1269,0.1098,0.1201,0.8817
338329857,0.9437,0.0288,0.9734,0.0902,0.0378,0.027
338330316,0.6402,0.0759,0.9623,0.1131,0.0911,0.0291
338331086,0.9977,0.0744,0.9948,0.9753,0.0904,0.0239
338331286,0.8319,0.9366,0.8044,0.8773,0.947,0.0111
338331598,0.1269,0.0723,0.1273,0.0906,0.0883,0.0225
338332085,0.1361,0.0744,0.1273,0.1683,0.0894,0.0232
338332187,0.1369,0.0741,0.1261,0.1698,0.0894,0.0232
338332197,0.0964,0.0766,0.0968,0.0847,0.0897,0.0242
338332447,0.1253,0.0737,0.1265,0.0877,0.0894,0.0235
338332642,0.8326,0.8447,0.8314,0.821,0.8827,0.0111
338332706,0.1161,0.0759,0.1004,0.1481,0.0901,0.0256
338334382,0.1273,0.0734,0.1246,0.1083,0.0897,0.0239
338335406,0.8299,0.1268,0.833,0.7864,0.7135,0.009
338335593,0.7929,0.0231,0.9167,0.0987,0.0321,0.0218
338335993,0.1438,0.073,0.1273,0.175,0.0929,0.0228
338336285,0.1361,0.0744,0.1265,0.1713,0.0904,0.0235
338337916,0.1358,0.0741,0.1265,0.1676,0.0901,0.0242
338338006,0.1358,0.0744,0.1261,0.1672,0.0894,0.0235
338338766,0.843,1.0,0.8175,0.2291,1.0,1.0
338339505,0.1296,0.0858,0.1261,0.1215,0.0975,0.0225
338340854,0.1138,0.8159,0.0928,0.7087,0.804,0.9377
338343248,0.9907,0.0723,0.981,0.9503,0.0869,0.0246
338346168,0.1331,0.8796,0.1273,0.1212,0.8979,0.1543
338346695,0.1377,0.0723,0.1253,0.1727,0.088,0.0201
338347072,0.9221,0.0096,0.9619,0.1142,0.0148,0.0135
338347164,0.1192,0.0726,0.125,0.0501,0.0876,0.0232
338347961,0.1346,0.0723,0.125,0.1536,0.0883,0.0211
338348059,0.9888,0.0677,0.9802,0.2597,0.0823,0.0253
338348082,0.1307,0.0741,0.1265,0.1223,0.0894,0.0232
338348342,0.1373,0.0741,0.1242,0.1687,0.089,0.0218
338349586,0.9595,0.0157,0.9845,0.5864,0.0208,0.0218
338349926,0.1215,0.0737,0.1261,0.081,0.0901,0.0242
338350074,0.9985,0.9131,0.977,0.8906,0.1989,0.9993
338350431,0.1203,0.0976,0.1246,0.0792,0.1141,0.0671
338351956,0.8596,0.9387,0.8528,0.8692,0.9491,0.009
338352665,0.7817,0.0908,0.7624,0.7746,0.1328,0.0512
338353571,0.1172,0.1948,0.1214,0.0843,0.1653,0.9408
338353769,0.1165,0.0783,0.1182,0.0832,0.0915,0.0204
338354421,0.9352,0.088,0.9342,0.3569,0.6807,0.0166
338355282,0.1257,0.1592,0.1257,0.0913,0.1692,0.0453
338359453,0.1284,0.0719,0.125,0.1204,0.0887,0.0287
338360952,0.13,0.0744,0.1265,0.1142,0.0901,0.0235
338361065,0.1369,0.0751,0.1257,0.1661,0.089,0.0235
338361788,0.9368,0.9765,0.9607,0.7808,0.9763,0.0107
338362095,0.1392,0.0719,0.1273,0.1853,0.0883,0.0194
338362117,0.1253,0.0883,0.1269,0.0936,0.0993,0.0446
338362366,0.1373,0.0723,0.1273,0.1621,0.0883,0.018
338362818,0.7983,0.9964,0.8282,0.34,0.9728,0.9997
338362852,0.1269,0.0762,0.1127,0.1808,0.0908,0.0294
338363141,0.1196,0.0855,0.1095,0.1068,0.089,0.1433
338363989,0.8415,0.9975,0.8532,0.7543,0.9965,0.9325
338364104,0.1512,0.0328,0.1539,0.1098,0.0417,0.0221
338364108,0.1288,0.0726,0.1269,0.1145,0.0887,0.0242
338364133,0.123,0.2283,0.1035,0.1786,0.1847,0.9775
338364463,0.7995,0.9957,0.7993,0.733,0.9958,0.9865
338364773,0.1207,0.0962,0.1242,0.0873,0.1183,0.054
338365617,0.1161,0.1471,0.1238,0.0593,0.1356,0.9315
338365664,0.9159,0.9993,0.8528,0.9731,0.9993,0.9855
338366062,0.7308,0.0759,0.7632,0.2217,0.0894,0.0287
338366704,0.1388,0.0716,0.1265,0.1856,0.0872,0.0211
338366908,0.6271,0.0513,0.9591,0.0866,0.0632,0.0239
338367119,0.1342,0.0769,0.1265,0.1551,0.0925,0.0183
338368785,0.1331,0.0751,0.1253,0.1433,0.0904,0.0242
338369169,0.1284,0.0737,0.1261,0.1079,0.089,0.0242
338369216,0.1226,0.0744,0.1265,0.081,0.0901,0.0235
338369251,0.1334,0.0751,0.1242,0.1643,0.0897,0.0228
338369976,0.1277,0.0712,0.1257,0.1039,0.0841,0.0208
338370213,0.8654,0.9893,0.8988,0.4442,0.9876,0.7339
338371093,0.1169,0.0737,0.1257,0.0659,0.0894,0.0239
338373674,0.1169,0.073,0.1099,0.0888,0.0901,0.0266
338375173,0.1277,0.0748,0.1269,0.1072,0.0901,0.0242
338375681,0.8191,0.0766,0.835,0.7503,0.1565,0.0149
338377052,0.1358,0.0737,0.1273,0.1599,0.089,0.0232
338377127,0.9101,0.0755,0.9298,0.0331,0.0894,0.0246
338377845,0.941,0.0766,0.8988,0.1982,0.0901,0.0246
338379197,0.1311,0.0751,0.1265,0.1175,0.0894,0.0242
338379481,0.1223,0.0748,0.125,0.0862,0.0901,0.0242
338381275,0.1188,0.1987,0.1273,0.0357,0.1667,0.9446
338383217,0.1311,0.2753,0.1127,0.1878,0.1794,0.9661
338383654,0.1064,0.969,0.1123,0.0737,0.9071,0.9952
338384086,0.7486,0.8251,0.739,0.7138,0.8396,0.8076
338384678,0.9533,0.9387,0.7203,0.8626,0.7443,0.9913
338385626,0.1377,0.0748,0.1265,0.1779,0.0901,0.0242
338385639,0.1265,0.0741,0.1273,0.098,0.0897,0.0246
338385912,0.1199,0.0741,0.1242,0.0814,0.0897,0.0242
338386214,0.1269,0.0705,0.125,0.109,0.0869,0.0211
338387662,0.1481,0.0705,0.1273,0.2158,0.0915,0.0221
338387775,0.1377,0.0705,0.1277,0.1735,0.0887,0.0176
338387949,0.1361,0.1318,0.125,0.1709,0.0876,0.9824
338387976,0.125,0.0748,0.1273,0.0902,0.0901,0.0232
338388697,0.1284,0.0744,0.1261,0.112,0.0887,0.0235
338388721,0.1188,0.0812,0.1059,0.098,0.0925,0.0266
338388743,0.8245,0.9943,0.8437,0.7738,0.9929,0.9775
338388791,0.123,0.1407,0.1234,0.095,0.1533,0.0197
338388819,0.1161,0.0737,0.1253,0.0715,0.0894,0.0239
338388957,0.1273,0.0748,0.1253,0.1087,0.0901,0.0235
338389768,0.9383,0.0773,0.8957,0.1661,0.0911,0.0246
338389772,0.1331,0.0734,0.1277,0.1271,0.089,0.0239
338389913,0.1199,0.0709,0.125,0.0751,0.0865,0.0208
338391217,0.1284,0.0734,0.1246,0.1116,0.0876,0.0235
338391523,0.1358,0.0741,0.1257,0.1687,0.088,0.0239
338391606,0.1234,0.0751,0.1127,0.1551,0.0904,0.0228
338392342,0.0891,0.0766,0.0992,0.0317,0.0911,0.0239
338392562,0.1265,0.0734,0.1273,0.0958,0.089,0.0235
338392687,0.9927,0.0776,0.994,0.2552,0.0915,0.0266
338394264,0.1365,0.0719,0.1273,0.1643,0.088,0.0211
338394437,0.9927,0.0773,0.9933,0.986,0.0908,0.0239
338394477,0.1358,0.0741,0.1269,0.1713,0.0901,0.0235
338394737,0.1188,0.1506,0.125,0.0759,0.1416,0.9242
338395513,0.8631,0.0577,0.9072,0.4217,0.1441,0.0208
338395921,0.13,0.073,0.1257,0.1208,0.0887,0.0232
338396013,0.1388,0.0705,0.1269,0.1587,0.0894,0.018
338396377,0.1315,0.0741,0.1273,0.1197,0.0887,0.0235
338396755,0.135,0.0723,0.1269,0.1488,0.0876,0.0225
338397636,0.9441,0.0313,0.9659,0.0582,0.0392,0.0159
338398366,0.1304,0.073,0.1257,0.1208,0.088,0.0225
338398492,0.7887,0.0246,0.8631,0.2376,0.0314,0.0159
338398575,0.1369,0.1015,0.125,0.1532,0.0961,0.9339
338398813,0.1261,0.0751,0.125,0.0998,0.0901,0.0242
338399072,0.1257,0.0851,0.121,0.1109,0.0982,0.0747
338399077,0.7755,0.0036,0.7632,0.7587,0.0088,0.0145
338399448,0.1095,0.0766,0.0647,0.2184,0.0897,0.0256
338399521,0.1261,0.0741,0.1273,0.0873,0.0901,0.0235
338400091,0.1373,0.0737,0.1273,0.1716,0.089,0.0218
338400219,0.1176,0.1047,0.125,0.0648,0.1205,0.1343
338400249,0.1311,0.1798,0.1198,0.165,0.1794,0.1516
338400423,0.8014,0.9929,0.808,0.7378,0.9898,0.9972
338401206,0.963,0.9259,0.8866,0.8435,0.2476,0.9869
338401208,0.1373,0.0755,0.123,0.1856,0.0904,0.0232
338401396,0.1118,0.0762,0.1019,0.161,0.0908,0.0253
338401842,0.1369,0.0748,0.125,0.1772,0.0901,0.0242
338402559,0.1115,0.1275,0.1142,0.0762,0.1293,0.8893
338402657,0.8292,0.885,0.8076,0.8247,0.9011,0.0111
338403392,0.1381,0.073,0.1273,0.1738,0.0876,0.0211
338403538,0.1369,0.0748,0.125,0.1797,0.0904,0.0232
338403903,0.8527,0.7333,0.8393,0.7886,0.7679,0.0204
338404083,0.1246,0.0698,0.1234,0.098,0.0841,0.0194
338404181,0.1261,0.0762,0.1242,0.0958,0.0908,0.0242
338404944,0.7543,0.0224,0.8159,0.5971,0.0201,0.7706
338405777,0.1261,0.0744,0.1265,0.095,0.0901,0.0242
338410785,0.1257,0.0762,0.1246,0.0994,0.0908,0.0242
338411512,0.1265,0.0734,0.1242,0.1087,0.0901,0.0218
338411536,0.241,0.0766,0.6319,0.33,0.0897,0.0246
338412932,0.135,0.0744,0.1269,0.1591,0.0901,0.0242
338413293,0.1361,0.0726,0.1273,0.1657,0.088,0.0218
338413937,0.8122,0.9562,0.8838,0.6442,0.9548,0.9035
338413979,0.1311,0.6809,0.121,0.1433,0.2056,0.9668
338415195,0.1377,0.0719,0.1253,0.1779,0.0883,0.0225
338416267,0.1284,0.0702,0.1277,0.1094,0.0855,0.0194
338417017,0.1284,0.0744,0.1238,0.1145,0.0901,0.0235
338417157,0.9711,0.6108,0.9802,0.7797,0.7252,0.0159
338419000,0.7852,0.7806,0.7791,0.7466,0.7987,0.0612
338420641,0.786,0.9943,0.7941,0.7201,0.9912,0.9927
338421053,0.8743,0.0773,0.8493,0.1746,0.0908,0.0246
338421717,0.1334,0.0723,0.1246,0.151,0.0887,0.0211
338421941,0.1273,0.0726,0.125,0.1024,0.088,0.0232
338422993,0.1373,0.0741,0.1273,0.1676,0.0894,0.0225
338424904,0.8569,0.682,0.8576,0.7094,0.7277,0.0131
338424976,0.1365,0.0748,0.125,0.179,0.0904,0.0235
338425237,0.1292,0.0894,0.125,0.1127,0.1003,0.0284
338425576,0.1161,0.0812,0.125,0.0689,0.095,0.0221
338426024,0.1342,0.0719,0.125,0.1521,0.0883,0.0211
338426406,0.1265,0.0744,0.1273,0.0976,0.0897,0.0242
338426928,0.1161,0.1236,0.1246,0.0483,0.1268,0.8571
338427994,0.1203,0.1606,0.1154,0.1179,0.1469,0.9318
338428031,0.7462,0.016,0.8754,0.3853,0.0244,0.0093
338428075,0.1242,0.0762,0.115,0.1536,0.0894,0.0394
338428217,0.9098,0.0773,0.9151,0.7517,0.0901,0.026
338429032,0.1319,0.9843,0.1273,0.13,0.9809,0.9841
338429255,0.9923,0.0773,0.9913,0.9562,0.0911,0.0246
338430022,0.8187,0.0716,0.814,0.8302,0.1222,0.0201
338430463,0.8265,0.9922,0.8263,0.8361,0.9954,0.0439
338430561,0.84,0.9683,0.8255,0.8762,0.9258,0.9952
338430883,0.1273,0.1357,0.1273,0.1006,0.1236,0.9308
338431299,0.128,0.8999,0.1277,0.0994,0.6846,0.9917
338431902,0.1257,0.0726,0.125,0.0906,0.0887,0.0242
338431927,0.0918,0.0766,0.0889,0.0851,0.0904,0.0239
338432329,0.1277,0.0741,0.1178,0.1665,0.0872,0.0384
338432843,0.1203,0.1172,0.125,0.0718,0.1243,0.6249
338432923,0.118,0.2158,0.1146,0.0895,0.1261,0.992
338432937,0.7813,0.0085,0.7517,0.7746,0.0184,0.0298
338433046,0.1307,0.0741,0.1253,0.1168,0.0897,0.0246
338433377,0.1323,0.0744,0.1273,0.1297,0.0894,0.0235
338433835,0.9067,0.0719,0.8485,0.3278,0.0865,0.0228
338434023,0.1323,0.1115,0.1257,0.1448,0.1219,0.0547
338434129,0.1955,0.104,0.9028,0.0906,0.0915,0.9408
338434443,0.1142,0.0712,0.1035,0.1031,0.0876,0.0225
338434719,0.1149,0.1806,0.1246,0.0659,0.1579,0.9329
338437156,0.1304,0.0723,0.1273,0.1186,0.0876,0.018
338438635,0.8947,0.948,0.9215,0.3477,0.9566,0.0135
338438943,0.1419,0.0794,0.1365,0.1378,0.0975,0.019
338440303,0.076,0.0751,0.0797,0.035,0.089,0.0266
338442801,0.1257,0.0741,0.1253,0.0917,0.0901,0.0242
338443137,0.1288,0.0741,0.1182,0.1676,0.0894,0.0242
338443267,0.9988,0.073,0.9992,0.9543,0.0894,0.0246
338443998,0.946,0.0427,0.9663,0.1219,0.059,0.0197
338444046,0.1165,0.2066,0.1039,0.1142,0.1289,0.9893
338444536,0.8064,0.9972,0.7707,0.8457,0.9972,0.674
338444546,0.6379,0.9861,0.8112,0.0895,0.9859,0.1128
338448706,0.1026,0.0844,0.1067,0.0468,0.0961,0.0474
338449376,0.1288,0.0744,0.1253,0.1175,0.0897,0.0242
338450000,0.8106,0.9993,0.8084,0.7801,0.9996,0.9398
338450526,0.1207,0.0766,0.123,0.0891,0.0922,0.026
338452362,0.118,0.8394,0.1222,0.0807,0.2176,0.9751
338453066,0.7917,0.9964,0.8187,0.7418,0.9859,0.9993
338453886,0.8272,0.8486,0.8322,0.7878,0.8813,0.0128
338455069,0.9907,0.0791,0.9905,0.1543,0.0908,0.0277
338455424,0.1377,0.0723,0.1246,0.1808,0.0883,0.0211
338456438,0.9985,0.0338,0.9968,0.9761,0.0276,0.654
338457046,0.1346,0.0702,0.1242,0.1569,0.0894,0.0187
338457199,0.1377,0.0723,0.1246,0.1713,0.0883,0.0211
338457628,0.1238,0.0744,0.1238,0.0924,0.0904,0.0235
338457751,0.1234,0.0723,0.125,0.0924,0.0918,0.019
338458734,0.1122,0.0997,0.1214,0.0442,0.118,0.0277
338459387,0.1346,0.1492,0.1246,0.1635,0.1395,0.9284
338459449,0.1331,0.0719,0.1246,0.1529,0.0883,0.0197
338459582,0.1377,0.073,0.1273,0.1731,0.089,0.0215
338461067,0.1323,0.1984,0.1226,0.1554,0.159,0.9502
338461147,0.8454,0.9943,0.8322,0.7418,0.9936,0.9934
338465256,0.1786,0.1058,0.1956,0.0947,0.1099,0.1422
338465475,0.1277,0.0887,0.1277,0.0994,0.1,0.0356
338465868,0.1334,0.0744,0.1246,0.1547,0.0897,0.0242
338466775,0.1265,0.0744,0.125,0.0998,0.0894,0.0235
338467439,0.1381,0.0791,0.1273,0.1735,0.0975,0.0173
338467444,0.1253,0.0741,0.1261,0.0895,0.0894,0.0235
338467899,0.9738,0.9829,0.9821,0.9072,0.9887,0.0176
338467987,0.125,0.0691,0.125,0.0891,0.0872,0.018
338468237,0.9456,0.0402,0.9762,0.832,0.0918,0.0125
338468416,0.1207,0.0755,0.117,0.1175,0.0894,0.0239
338468663,0.1115,0.828,0.119,0.0483,0.2119,0.9758
338468671,0.1338,0.0759,0.1242,0.1613,0.0897,0.0239
338468904,0.7713,0.7172,0.7898,0.7087,0.7312,0.6993
338469169,0.8276,0.8358,0.8445,0.7308,0.8813,0.0121
338470118,0.1358,0.0702,0.1226,0.1551,0.0894,0.0176
338470129,0.1388,0.0702,0.125,0.1709,0.0894,0.019
338470189,0.8234,0.0224,0.7676,0.877,0.036,0.0135
338470957,0.7933,0.9911,0.7977,0.7175,0.988,0.9865
338471117,0.833,0.755,0.8207,0.825,0.816,0.0118
338471178,0.7763,0.1211,0.7691,0.7389,0.693,0.0097
338471259,0.1157,0.1182,0.1246,0.0634,0.1236,0.808
338471886,0.995,0.0769,0.9496,0.982,0.0911,0.0246
338472082,0.7817,0.963,0.7886,0.7407,0.9502,0.9785
338472482,0.8203,0.0459,0.8441,0.6939,0.0901,0.0149
338472515,0.1246,0.0748,0.1182,0.1297,0.0897,0.0253
338472581,0.1319,0.073,0.1277,0.1271,0.088,0.0225
338472805,0.1261,0.0737,0.1273,0.0936,0.0887,0.0228
338472852,0.8033,0.9911,0.7886,0.7908,0.9926,0.0398
338473143,0.8531,0.0759,0.7866,0.2748,0.0904,0.0246
338473237,0.1304,0.0734,0.1206,0.1256,0.0897,0.0239
338473244,0.1489,0.0762,0.117,0.2365,0.0904,0.0239
338473248,0.1477,0.9551,0.1261,0.2011,0.9431,0.9958
338473615,0.1342,0.0723,0.1246,0.1562,0.0883,0.0211
338473616,0.1373,0.0723,0.1273,0.1628,0.0883,0.0221
338473688,0.1342,0.073,0.125,0.1606,0.0876,0.0225
338474006,0.0976,0.0759,0.0904,0.1326,0.0894,0.0412
338474151,0.1257,0.0723,0.125,0.0899,0.0876,0.0242
338474203,0.8268,0.8807,0.8251,0.832,0.8979,0.0208
338474456,0.1076,0.1186,0.1047,0.098,0.1166,0.9097
338474864,0.9923,0.9558,0.9929,0.9599,0.9668,0.7997
338474977,0.1354,0.0741,0.1257,0.1621,0.0894,0.0232
338475144,0.8149,0.7578,0.8052,0.7919,0.8234,0.0325
338475243,0.1211,0.0741,0.1273,0.0792,0.0894,0.0239
338475302,0.1369,0.0748,0.1246,0.1816,0.0897,0.0235
338475312,0.128,0.0744,0.1253,0.1142,0.0894,0.0235
338475914,0.9356,0.0773,0.8235,0.277,0.0911,0.0253
338476883,0.9148,0.0719,0.8255,0.1702,0.0855,0.0253
338477073,0.1288,0.0726,0.1273,0.1098,0.0876,0.0208
338478099,0.1311,0.0741,0.1273,0.1215,0.0894,0.0225
338478756,0.8187,0.9993,0.8271,0.6729,0.9989,0.9997
338479192,0.1203,0.0694,0.125,0.0505,0.0901,0.0173
338479838,0.1203,0.1165,0.1198,0.0983,0.1289,0.0197
338480033,0.8642,0.9651,0.9254,0.0836,0.971,0.0145
338481291,0.1481,0.0712,0.1261,0.2037,0.0915,0.0187
338482286,0.1269,0.0712,0.1261,0.0987,0.0876,0.0211
338482433,0.1358,0.0744,0.1253,0.1676,0.0897,0.0235
338483044,0.9927,0.0744,0.9937,0.9867,0.0894,0.0225
338483128,0.1338,0.0726,0.1253,0.1521,0.0887,0.0221
338483166,0.8862,0.0766,0.9127,0.0125,0.0897,0.0249
338483382,0.9063,0.787,0.9619,0.7171,0.816,0.0107
338486056,0.1311,0.0748,0.1246,0.1359,0.0894,0.0232
338486937,0.8022,0.1941,0.8148,0.7517,0.7344,0.0176
338488199,0.7806,0.7361,0.7949,0.7473,0.7623,0.0291
338488866,0.1288,0.4843,0.1273,0.1057,0.1752,0.9931
338489145,0.1624,0.156,0.1567,0.102,0.165,0.0547
338489834,0.1196,0.031,0.1154,0.1116,0.0427,0.01
338490485,0.1261,0.188,0.1273,0.0917,0.0929,0.992
338491917,0.1226,0.1909,0.1119,0.1098,0.1597,0.9495
338492411,0.1261,0.0744,0.1273,0.0902,0.0894,0.0239
338519000,0.1165,0.0666,0.1301,0.0424,0.0809,0.0388
338526000,0.1365,0.0734,0.1273,0.1702,0.088,0.0239
338546000,0.0756,0.0766,0.0516,0.1735,0.0904,0.0242
338626000,0.1438,0.1382,0.1277,0.1827,0.1515,0.0602
338671000,0.1427,0.1079,0.1273,0.1842,0.1289,0.0318
338693000,0.1377,0.0716,0.1273,0.1742,0.0876,0.0225
338701000,0.0679,0.8348,0.6795,0.1127,0.9029,0.0675
338752000,0.843,0.7835,0.8663,0.7742,0.8075,0.01
338754000,0.1165,0.9779,0.1146,0.4501,0.9124,0.9983
338790000,0.125,0.0627,0.1091,0.1289,0.0777,0.017
338842000,0.1304,0.0709,0.1265,0.1193,0.0876,0.0225
338854000,0.8608,0.9405,0.8318,0.8924,0.9509,0.008
338855000,0.1959,0.0345,0.8913,0.0829,0.0399,0.1118
338899000,0.941,1.0,0.8001,0.9996,0.9996,1.0
338922000,0.902,0.0381,0.9345,0.7974,0.0449,0.0311
338926116,0.0336,0.0744,0.0456,0.0449,0.0897,0.0225
338926142,0.9233,0.9619,0.9246,0.1724,0.9714,0.0176
338926951,0.9923,0.0748,0.9929,0.9897,0.0887,0.0246
338926953,0.9155,0.073,0.8826,0.2291,0.0872,0.0225
338926955,0.8419,0.9986,0.829,0.867,0.9986,0.0685
338926959,0.926,0.9954,0.9599,0.723,0.9919,0.0391
338926961,0.103,0.0744,0.05,0.2413,0.089,0.0235
338988000,0.8234,0.9081,0.814,0.8435,0.9191,0.0152
339254000,0.135,0.0698,0.1265,0.1521,0.0911,0.018
339824000,0.1257,0.0709,0.1115,0.168,0.0876,0.0208
351225000,0.9144,0.8016,0.9353,0.7289,0.8287,0.0332
351361000,0.8569,0.8326,0.9016,0.7068,0.8495,0.0443
352001831,0.9171,0.0783,0.9457,0.6744,0.0569,0.9498
352002636,0.9024,0.7098,0.8917,0.726,0.728,0.0215
352003211,0.9202,0.0502,0.9409,0.6947,0.0689,0.017
352327000,0.946,0.7012,0.9488,0.7112,0.7241,0.0145
352608000,0.1685,0.0538,0.7354,0.1131,0.0724,0.0183
352669000,0.4535,0.0805,0.1345,0.6866,0.0431,0.974
352692000,0.8858,0.0573,0.9564,0.5341,0.0777,0.0426
353080000,0.7582,0.8835,0.7382,0.7503,0.8954,0.0405
353155000,0.9279,0.9972,0.8473,0.979,0.9972,0.0104
353702000,0.123,0.0491,0.121,0.6236,0.0611,0.0204
353821000,0.8939,0.9947,0.8084,0.9709,0.9954,0.0128
354225000,0.951,0.7486,0.9655,0.5871,0.7877,0.0249
355256000,0.1342,0.0883,0.1277,0.1569,0.1049,0.0163
356391000,0.9152,0.9964,0.8481,0.9738,0.9968,0.0128
366047000,0.1253,0.0698,0.1277,0.0829,0.0844,0.0211
366062000,0.1377,0.0787,0.1269,0.1772,0.0968,0.0138
366102000,0.9186,0.9964,0.8271,0.9801,0.9986,0.01
366122000,0.13,0.0427,0.1277,0.1149,0.0579,0.0048
366185000,0.958,0.7895,0.9683,0.5127,0.8156,0.0107
366299000,0.9368,0.8009,0.9564,0.7308,0.822,0.0156
366344650,0.1361,0.0698,0.1261,0.1595,0.0908,0.0187
366425240,0.7104,0.031,0.8437,0.6177,0.0572,0.0104
366426000,0.9583,0.0427,0.9357,0.7761,0.0487,0.282
366426130,0.9745,0.0737,0.9238,0.2044,0.089,0.026
366468000,0.1481,0.0858,0.1277,0.218,0.1067,0.0194
366499000,0.1369,0.0744,0.1257,0.1691,0.0901,0.0235
366546420,0.1307,0.1592,0.121,0.1466,0.1611,0.8073
366557000,0.9051,0.8746,0.9318,0.477,0.8909,0.0062
366559000,0.1284,0.0726,0.1265,0.109,0.0887,0.0232
366637150,0.1381,0.0737,0.1273,0.1783,0.089,0.0225
366648910,0.123,0.9587,0.1242,0.0998,0.0399,1.0
366659730,0.0659,0.9391,0.0674,0.4829,0.7619,0.9969
366673090,0.7755,0.6759,0.808,0.7157,0.7118,0.0138
366691470,0.8454,0.7404,0.858,0.8221,0.7407,0.8529
366695810,0.8542,0.7048,0.8155,0.7985,0.7217,0.008
366709770,0.1176,0.9405,0.1162,0.5669,0.9502,0.0273
366709780,0.1211,1.0,0.1218,0.4118,1.0,0.9993
366710820,0.1408,0.083,0.1277,0.1628,0.1017,0.0149
366721270,0.1369,0.0744,0.1273,0.1661,0.0901,0.0246
366732780,0.1226,0.0694,0.1253,0.0825,0.0862,0.0163
366748220,0.7061,0.0114,0.8691,0.1149,0.0173,0.0114
366751770,0.1142,0.0662,0.121,0.0759,0.083,0.0128
366759530,0.1199,0.063,0.1257,0.0785,0.0791,0.0159
366760670,0.0683,0.989,0.067,0.4177,0.9855,0.9765
366761830,0.123,0.0737,0.1198,0.112,0.0897,0.0221
366766370,0.1373,0.0741,0.1269,0.1654,0.0894,0.0232
366767140,0.8234,1.0,0.0464,0.7654,1.0,1.0
366767150,0.0999,0.9975,0.0635,0.7429,0.994,0.999
366772750,0.1169,0.9996,0.1146,0.6188,0.9534,1.0
366772760,0.1265,0.9979,0.121,0.6552,0.9965,0.999
366772780,0.1354,0.9996,0.1202,0.7109,0.9739,1.0
366772960,0.1138,0.0506,0.1138,0.0965,0.0664,0.0128
366772980,0.1172,0.9918,0.1174,0.116,0.9922,0.873
366772990,0.1192,0.8796,0.1186,0.421,0.8894,0.6484
366773040,0.1095,0.9993,0.1103,0.4497,0.8764,0.9997
366773070,0.1215,0.9993,0.1206,0.3908,0.9989,1.0
366773090,0.1134,0.9993,0.1127,0.4446,0.9989,0.9997
366775430,0.8029,0.823,0.7783,0.8114,0.8527,0.0087
366785930,0.1331,0.0712,0.1273,0.1344,0.0876,0.0215
366787440,0.1388,0.989,0.1273,0.1801,0.9746,0.9972
366788000,0.1261,0.0741,0.1265,0.0947,0.0897,0.0239
366793000,0.8669,1.0,0.9187,0.7477,0.9989,0.9969
366795290,0.1323,0.073,0.1277,0.1293,0.0887,0.0211
366805510,0.1315,0.0748,0.1246,0.1411,0.0901,0.0246
366808780,0.7555,0.0093,0.7418,0.7348,0.0141,0.027
366811310,0.1277,0.9993,0.1027,0.3805,0.9979,0.9997
366815890,0.1219,0.0623,0.1273,0.0855,0.0788,0.0218
366824740,0.1311,0.0737,0.1273,0.1241,0.0894,0.0235
366824910,0.1365,0.1952,0.1281,0.3558,0.0639,0.99
366825190,0.1342,0.9996,0.1265,0.1341,0.9996,0.9997
366838990,0.1188,0.0242,0.1111,0.6029,0.0463,0.009
366842680,0.1284,0.0748,0.1261,0.1134,0.0901,0.0242
366844760,0.1358,0.0698,0.1265,0.1558,0.088,0.0194
366851370,0.108,0.0705,0.1071,0.0924,0.0865,0.017
366855000,0.8454,0.9858,0.7985,0.9142,0.9901,0.0159
366866930,0.6001,0.9979,0.7679,0.4891,0.9767,0.9997
366875850,0.1346,0.0719,0.1257,0.1514,0.0883,0.0201
366885040,0.1369,0.0726,0.1273,0.1657,0.0887,0.0204
366887970,0.0825,0.1645,0.0797,0.6545,0.7146,0.0097
366888760,0.7798,0.0118,0.8655,0.3985,0.0134,0.0138
366889450,0.1331,0.0741,0.125,0.1433,0.0883,0.0218
366893410,0.8369,0.0759,0.7941,0.267,0.089,0.036
366896730,0.1358,0.6759,0.1218,0.1687,0.2105,0.9654
366897560,0.1369,0.0986,0.1273,0.165,0.1141,0.0294
366903210,0.1269,0.0726,0.1273,0.1002,0.0887,0.0232
366903910,0.184,0.0997,0.1769,0.1628,0.0993,0.6633
366904000,0.7297,0.8383,0.7473,0.7134,0.8471,0.0446
366904250,0.1897,0.0748,0.7957,0.1838,0.0897,0.0242
366908090,0.9522,0.864,0.9706,0.0825,0.8933,0.0228
366914940,0.1809,0.0296,0.188,0.1171,0.0381,0.009
366919770,0.0737,0.9993,0.0615,0.6718,0.9993,0.9997
366921290,0.1612,0.0901,0.1277,0.284,0.1063,0.0606
