tid,geometric,kinematic,curvature,indentation,speed,acceleration
1906132N10141,0.1267,0.0417,0.624,0.0962,0.0499,0.0524
1906145N12127,0.1144,0.2139,0.1049,0.1347,0.2739,0.0509
1906152N19118,0.1,0.0498,0.1076,0.0699,0.045,0.1726
1906160N19276,0.1128,0.0708,0.1004,0.1349,0.086,0.2136
1906165N23284,0.0508,0.0182,0.0465,0.0308,0.0307,0.0123
1906169N19086,0.1072,0.011,0.0955,0.1292,0.0113,0.0433
1906188N24090,0.0809,0.2032,0.0598,0.1359,0.2378,0.0499
1906202N20087,0.1481,0.0948,0.1149,0.1624,0.0988,0.0689
1906203N22131,0.0961,0.1131,0.1054,0.1327,0.1112,0.2124
1906206N21091,0.1267,0.1657,0.0953,0.1512,0.201,0.0487
1906234N29307,0.0937,0.062,0.0513,0.1384,0.12,0.0263
1906238N14339,0.6493,0.6162,0.8278,0.2816,0.6032,0.7631
1906238N21129,0.1244,0.0447,0.0634,0.1634,0.0234,0.3369
1906239N20086,0.0872,0.1392,0.1101,0.423,0.1471,0.0967
1906247N10327,0.1176,0.0183,0.0728,0.1656,0.0176,0.0515
1906247N16113,0.1498,0.0738,0.1163,0.1717,0.0558,0.306
1906248N12134,0.1123,0.1456,0.0806,0.1428,0.1099,0.5483
